retail_price,discount_percentage,product_name_length,description_length,brand_frequency,product_rating
1299.0,46.18937644341801,23,289,4,
2746.0,74.98179169701383,51,231,6,
4900.0,67.36734693877551,40,212,469,
1500.0,41.8,71,1721,141,
1699.0,59.38787522071807,30,544,1,
1398.0,50.0,57,836,12,
774.0,47.02842377260982,42,151,3,
1200.0,33.416666666666664,50,231,59,
999.0,60.06006006006006,41,212,5864,
32524.0,36.70520231213873,41,422,211,
1249.0,39.87189751801441,47,1025,3,
699.0,71.5307582260372,29,117,18,
300.0,33.666666666666664,38,836,3,
395.0,0.0,46,223,5864,
699.0,35.7653791130186,33,196,5864,
1200.0,62.583333333333336,55,663,10,
599.0,16.86143572621035,52,178,4,
499.0,40.08016032064128,41,211,7,
699.0,15.021459227467812,44,462,5864,
850.0,76.0,23,185,1,
1499.0,50.03335557038026,20,160,5864,5.0
599.0,16.69449081803005,23,187,5864,
999.0,60.06006006006006,19,407,3,
3499.0,71.44898542440697,17,674,4,
600.0,50.0,34,138,29,
2500.0,60.440000000000005,65,436,5,
2999.0,83.36112037345782,46,221,3,
2699.0,51.87106335679882,26,190,5864,5.0
359.0,30.64066852367688,48,188,5864,
14800.0,0.0,29,191,26,
599.0,8.180300500834726,55,181,5864,
4800.0,80.0,31,523,5,
899.0,49.94438264738598,46,227,5864,
587.0,40.54514480408859,44,217,8,
395.0,0.0,44,545,5864,
849.0,73.4982332155477,31,192,85,
3999.0,50.01250312578145,41,998,2,
629.0,36.56597774244833,69,1997,74,
3000.0,25.03333333333333,79,805,33,
1799.0,65.0361311839911,40,1677,5864,
7638.0,44.749934537837134,20,314,25,
1999.0,30.01500750375188,51,792,3,
3499.0,5.715918833952558,99,2203,10,
799.0,37.546933667083856,33,202,314,
499.0,40.08016032064128,51,231,26,2.5
999.0,60.06006006006006,43,223,5864,
799.0,49.93742177722152,56,245,5864,
999.0,40.14014014014014,44,170,10,
1099.0,0.0,83,236,5864,4.0
1299.0,23.094688221709006,39,209,28,
2399.0,29.345560650270947,33,203,5864,
4900.0,67.36734693877551,39,210,469,
999.0,50.05005005005005,44,996,5864,
4499.0,57.7906201378084,31,203,5864,
1895.0,70.97625329815304,27,184,5864,
1099.0,52.77525022747953,43,800,12,
1099.0,54.5950864422202,34,170,5864,
949.0,54.7945205479452,29,187,20,
2800.0,39.64285714285714,79,206,3,
1699.0,0.0,54,238,5864,5.0
1054.0,54.55407969639469,34,479,14,
1299.0,61.585835257890686,33,196,288,
1499.0,80.0533689126084,35,198,5864,
550.0,29.09090909090909,31,170,1,
949.0,20.12644889357218,39,207,5864,
529.0,0.0,39,421,7,
499.0,50.1002004008016,44,217,13,
1395.0,0.0,43,528,9,
4999.0,0.0,27,193,5864,
2995.0,57.42904841402338,40,1427,2,
999.0,40.04004004004004,25,564,24,
640.0,49.21875,57,243,53,
990.0,52.92929292929293,37,1595,11,
460.0,17.391304347826086,38,436,15,
2199.0,27.285129604365626,28,186,5864,
275.0,36.72727272727273,84,1231,2,
7400.0,25.013513513513512,86,304,33,
1050.0,30.0,44,219,5,
3000.0,85.0,26,181,1,
699.0,35.7653791130186,53,141,8,
549.0,0.0,36,821,2,
449.0,0.0,46,181,5864,
699.0,40.05722460658083,37,201,5864,
499.0,60.120240480961925,36,762,5864,
1000.0,60.1,20,169,6,
855.0,0.0,42,256,5864,
3150.0,57.14285714285714,41,214,469,
1399.0,64.33166547533953,72,1202,6,
987.0,69.70618034447821,23,175,19,
195.0,7.6923076923076925,51,203,5864,
34942.0,27.39110526014538,50,231,99,
699.0,0.0,45,247,5864,
1060.0,44.33962264150944,22,593,299,
1000.0,60.1,26,112,1,
999.0,40.04004004004004,29,189,21,
1799.0,0.0,17,174,5864,
299.0,60.20066889632108,28,187,2,
999.0,59.95995995995996,56,144,314,
1250.0,52.8,41,484,1,
3599.0,77.79938871908864,44,388,1,
799.0,44.30538172715895,49,521,5864,
500.0,20.200000000000003,42,298,2,
355.0,0.0,60,264,3,
900.0,27.22222222222222,96,323,1,3.0
799.0,68.8360450563204,22,173,4,
1099.0,68.24385805277525,36,200,314,
2895.0,34.542314335060446,40,167,101,
4900.0,67.36734693877551,44,220,469,
1049.0,63.870352716873214,31,341,100,
899.0,20.02224694104561,31,198,5864,
1525.0,19.672131147540984,42,372,5864,
430.0,32.55813953488372,71,273,8,
4999.0,30.006001200240046,48,363,6,
1400.0,57.85714285714286,37,203,3,
999.0,62.46246246246246,22,333,1,
35731.0,28.23038817833254,48,227,211,
1449.0,62.80193236714976,39,207,13,
9999.0,88.01880188018801,115,1013,1,
2299.0,41.278816876903,20,147,3,3.2
529.0,41.58790170132325,47,266,9,
206.0,25.24271844660194,40,163,5,
1700.0,67.64705882352942,48,142,167,
450.0,5.555555555555555,61,201,5864,
799.0,43.80475594493116,45,217,5864,
1400.0,60.71428571428571,21,558,2,
1000.0,70.1,23,175,40,
2499.0,68.02721088435374,41,998,30,
1199.0,58.38198498748957,40,210,314,
540.0,35.37037037037037,54,201,5864,3.0
43000.0,16.627906976744185,35,201,4,
390.0,51.53846153846153,33,193,110,
399.0,20.050125313283207,32,1019,36,3.3
2199.0,72.76034561164165,42,639,250,
899.0,50.055617352614014,35,199,5864,
599.0,0.0,28,116,15,
749.0,26.702269692923892,41,346,1,
999.0,50.05005005005005,18,100,27,
1695.0,23.59882005899705,14,172,5864,
1800.0,19.5,26,184,13,
2499.0,19.96798719487795,32,159,1,
399.0,0.0,27,183,8,
589.0,37.351443123938886,44,217,8,
165.0,0.0,37,205,12,
1400.0,71.42857142857143,23,177,1,
4200.0,67.14285714285714,42,216,469,
4900.0,67.36734693877551,49,230,469,
1799.0,61.14508060033352,33,197,5864,
899.0,44.493882091212456,20,430,8,
1650.0,66.66666666666666,66,574,5864,
479.0,0.0,24,177,5,
2058.0,27.25947521865889,45,222,83,
999.0,72.07207207207207,31,897,1,
3000.0,50.03333333333333,62,254,4,
325.0,6.153846153846154,24,177,30,
999.0,50.05005005005005,33,194,5864,
995.0,59.89949748743718,54,239,2,
799.0,54.31789737171464,23,266,8,
999.0,52.55255255255256,46,383,3,
2895.0,48.22107081174439,46,355,101,
1300.0,69.3076923076923,26,182,167,
4900.0,67.36734693877551,44,220,469,
1850.0,46.0,31,151,1,5.0
990.0,33.33333333333333,43,1091,1,
1399.0,46.39027877055039,33,1232,6,
2995.0,0.0,16,172,5864,
300.0,0.0,24,320,7,
1199.0,50.0417014178482,29,169,5864,4.5
859.0,62.16530849825378,45,219,25,
1269.0,29.156816390858943,34,203,5864,
1599.0,43.77736085053158,22,590,2,
1099.0,40.12738853503185,27,811,5864,
2290.0,0.0,49,833,1,
1999.0,0.0,20,476,2,
2000.0,29.9,33,359,14,
595.0,0.0,26,219,5864,4.6
4999.0,79.01580316063213,60,292,5864,5.0
899.0,66.74082313681868,50,993,2,
3690.0,33.33333333333333,48,228,2,4.0
2199.0,72.76034561164165,44,641,250,
649.0,29.27580893682589,44,217,1,
2895.0,48.22107081174439,46,173,101,
348.0,21.83908045977012,37,209,5864,
1899.0,55.29225908372828,18,171,5864,
895.0,50.05586592178771,38,205,5864,
44226.0,30.49111382444716,40,421,211,
1000.0,70.1,25,507,22,5.0
999.0,75.07507507507508,57,965,13,
2500.0,48.2,38,245,5864,
575.0,0.0,48,348,5864,3.9
1799.0,50.0277932184547,18,175,5864,
999.0,50.05005005005005,46,227,5864,
2000.0,78.55,24,163,41,
1008.0,35.019841269841265,38,354,5864,
1199.0,33.361134278565466,51,748,3,
23874.0,20.000837731423303,54,239,132,
1199.0,25.0208507089241,17,874,2,
899.0,77.8642936596218,41,225,2,
999.0,53.95395395395396,65,1313,3,
395.0,0.0,34,228,1,
399.0,0.0,26,181,21,
3995.0,22.528160200250312,55,996,1,
399.0,59.89974937343359,57,243,167,
399.0,27.56892230576441,36,203,1,4.0
325.0,20.0,24,177,6,
1299.0,0.0,41,210,5864,
2299.0,50.021748586341886,37,765,2,
899.0,27.808676307007783,43,375,5864,
999.0,60.06006006006006,33,950,2,
1699.0,47.08652148322543,55,1314,8,
239.0,16.736401673640167,48,845,5864,
899.0,42.71412680756397,35,2229,17,
1499.0,0.0,19,632,1,
650.0,10.0,19,250,1,
999.0,60.06006006006006,35,200,5864,4.5
1899.0,0.0,37,471,7,
1530.0,74.57516339869281,35,199,41,
2800.0,67.14285714285714,38,207,469,
999.0,61.96196196196196,46,383,1,
1499.0,26.684456304202804,42,410,9,
2500.0,60.040000000000006,22,173,15,
1000.0,60.1,32,110,167,
350.0,43.142857142857146,30,118,2,
216.0,16.666666666666664,76,721,14,
1049.0,64.2516682554814,41,213,3,
5249.0,0.0,13,140,5,
1699.0,41.20070629782225,37,1363,3,
1999.0,15.70785392696348,44,1011,144,
2275.0,0.0,26,1242,6,
1500.0,54.2,35,201,5864,
2399.0,70.862859524802,30,190,5864,
4399.0,0.0,36,125,53,
1800.0,33.38888888888889,51,658,1,
999.0,54.95495495495496,22,173,5,
1599.0,40.65040650406504,48,175,26,4.2
250.0,24.4,28,187,2,
850.0,61.76470588235294,22,399,21,
999.0,70.07007007007007,23,582,2,
400.0,62.5,27,183,26,
499.0,20.04008016032064,28,185,299,
650.0,54.0,30,816,5864,
996.0,80.02008032128514,30,189,9,
299.0,33.44481605351171,28,185,35,
1799.0,60.03335186214564,22,181,5864,
1499.0,53.36891260840561,39,842,3,
999.0,50.05005005005005,41,1019,5864,
900.0,50.0,57,857,12,
380.0,16.05263157894737,36,183,5864,
699.0,53.648068669527895,24,945,1,
999.0,0.0,37,310,5864,
238.0,0.0,53,235,7,
2499.0,60.10404161664666,30,190,5864,
1300.0,46.15384615384615,21,161,5864,
49930.0,30.99939915882235,45,221,7,
1650.0,60.0,26,1704,14,
47536.0,30.528441602154157,49,229,99,
950.0,54.94736842105263,26,358,17,
599.0,33.3889816360601,32,197,5864,
4122.0,15.016982047549732,64,398,1,
1299.0,69.28406466512702,34,169,5864,4.0
749.0,22.696929238985312,40,211,3,
1099.0,54.5950864422202,38,213,5864,5.0
360.0,0.0,32,184,1,
650.0,61.53846153846154,36,134,167,1.0
2299.0,34.797738147020446,22,589,16,
399.0,57.64411027568922,24,909,5,
1099.0,70.88262056414922,37,202,110,5.0
549.0,0.0,38,208,7,
900.0,37.77777777777778,38,716,1,
433.0,3.695150115473441,52,199,5864,
2080.0,80.8173076923077,40,560,5864,4.3
1599.0,18.76172607879925,51,825,5864,
13599.0,19.119052871534677,47,169,5864,5.0
499.0,54.10821643286573,16,432,4,
799.0,51.81476846057572,23,137,1,
325.0,53.84615384615385,29,189,2,5.0
2779.0,15.00539762504498,34,261,1,
999.0,50.05005005005005,24,177,79,
1999.0,40.22011005502751,51,140,7,
700.0,25.0,40,209,9,
899.0,50.055617352614014,39,207,5864,
999.0,67.96796796796797,46,224,1,5.0
1399.0,57.18370264474625,42,218,5864,
657.0,0.0,38,496,22,
999.0,41.04104104104104,20,353,1,
799.0,54.943679599499376,36,206,314,
999.0,50.15015015015016,28,168,5864,
999.0,15.015015015015017,53,237,4,4.0
899.0,33.37041156840934,26,800,2,
1599.0,0.0,53,1063,5864,
499.0,30.060120240480963,24,154,5864,
1999.0,50.025012506253134,22,162,5864,4.5
36089.0,28.232979578264843,47,225,211,
1199.0,50.0417014178482,54,318,1,
1600.0,0.0,13,210,3,
1538.0,60.01300390117035,22,173,5,
1199.0,20.01668056713928,27,184,5864,
399.0,57.64411027568922,24,909,5,
1195.0,58.24267782426779,32,194,314,
1099.0,34.57688808007279,37,235,1,
500.0,30.0,32,195,26,
899.0,0.0,44,299,5864,4.1
749.0,46.728971962616825,45,219,5864,5.0
999.0,50.05005005005005,14,180,5864,
420.0,5.476190476190476,48,1065,5864,
670.0,50.0,19,167,25,
799.0,40.05006257822278,24,202,3,
3199.0,21.88183807439825,51,170,5864,
945.0,26.031746031746035,63,1004,1,
4900.0,67.36734693877551,41,214,469,
2000.0,76.0,24,177,41,
599.0,49.91652754590985,33,195,8,
1300.0,69.3076923076923,28,185,9,
360.0,11.38888888888889,33,180,5864,
1499.0,0.0,43,322,8,
1499.0,33.42228152101401,46,223,1,
899.0,0.0,40,213,5864,
899.0,33.37041156840934,44,1264,3,
499.0,40.08016032064128,45,450,1,
2299.0,50.021748586341886,27,192,5864,5.0
880.0,33.52272727272727,34,718,4,
2499.0,60.10404161664666,30,189,5864,
5499.0,0.0,49,230,1,
1199.0,58.38198498748957,19,181,5864,
1200.0,70.91666666666666,28,682,5864,
999.0,45.04504504504504,29,607,1,
4200.0,67.14285714285714,40,212,469,
1299.0,53.88760585065435,38,1891,34,
449.0,50.11135857461024,40,211,14,
999.0,30.03003003003003,34,203,288,
199.0,0.0,33,174,4,
1299.0,46.18937644341801,27,209,11,
399.0,60.15037593984962,38,1265,21,
32157.0,29.576764001617068,35,4433,4,
999.0,85.08508508508508,40,208,100,
850.0,61.76470588235294,22,400,21,
1499.0,66.711140760507,21,847,5864,
44851.0,29.46422599273149,40,211,26,
945.0,68.35978835978837,43,236,3,
350.0,42.85714285714285,35,641,51,
999.0,40.04004004004004,24,434,24,
398.0,19.849246231155774,48,195,5864,
780.0,58.333333333333336,53,235,25,
380.0,1.3157894736842104,33,180,5864,3.0
299.0,0.0,36,202,5864,
1075.0,16.37209302325581,52,235,4,
2800.0,67.14285714285714,41,213,469,
599.0,62.43739565943238,46,223,5864,
11880.0,5.0,29,1020,9,
895.0,67.0391061452514,41,212,5864,3.0
1499.0,73.3822548365577,59,247,6,
399.0,45.11278195488722,53,193,5864,
1899.0,46.02422327540811,30,190,5864,
1049.0,61.96377502383223,41,211,12,
799.0,47.30913642052565,34,202,314,
2199.0,72.76034561164165,42,639,250,
999.0,20.02002002002002,45,219,1,
425.0,6.11764705882353,44,515,2,
1749.0,60.43453401943968,41,217,5864,
995.0,0.0,47,343,5864,
1799.0,52.80711506392441,31,543,288,
500.0,10.0,29,187,3,
920.0,0.0,67,314,5864,
2999.0,83.36112037345782,35,207,5864,
3500.0,52.88571428571428,42,169,14,4.1
899.0,44.493882091212456,34,1899,5,
999.0,50.05005005005005,41,164,14,
301.0,0.0,19,168,5864,
399.0,0.0,29,322,14,
699.0,0.0,38,206,5864,
33357.0,30.19156398956741,46,223,211,
1099.0,54.5950864422202,36,207,5864,
4599.0,23.918243096325288,40,358,1,
1499.0,53.36891260840561,51,177,27,
672.0,0.0,27,985,4,
1699.0,63.50794585050029,35,1112,3,
289.0,34.602076124567475,58,198,5864,
299.0,50.16722408026756,47,282,20,
1499.0,20.08005336891261,42,220,5864,
699.0,64.37768240343348,41,212,5864,
499.0,51.10220440881763,66,718,11,
1399.0,30.021443888491778,29,188,5864,
3999.0,10.002500625156287,38,127,53,
1347.0,66.66666666666666,32,524,12,
599.0,0.0,28,116,15,
2700.0,63.55555555555556,32,376,141,
199.0,25.125628140703515,31,193,1,4.0
100.0,0.0,23,177,10,
799.0,37.546933667083856,27,460,2,
750.0,33.33333333333333,28,626,51,
1299.0,0.0,40,698,5864,
1200.0,79.16666666666666,32,193,40,
2999.0,93.36445481827276,46,221,19,2.3
1749.0,0.0,12,164,5864,
799.0,77.59699624530664,31,190,71,
400.0,12.75,43,190,5864,
422.0,52.60663507109005,39,127,3,
1299.0,0.0,23,184,5864,
649.0,55.46995377503852,59,733,167,
8509.0,15.00763897050182,68,329,2,
4999.0,40.008001600320064,65,577,2,
650.0,54.0,30,816,5864,
40871.0,24.538181106407965,46,223,211,
359.0,16.434540389972145,19,167,30,5.0
1999.0,15.70785392696348,44,1017,144,
3289.0,19.45880206749772,48,226,29,
6061.0,66.16069955452896,43,579,2,
399.0,60.15037593984962,38,1270,21,
4900.0,67.36734693877551,41,214,469,
390.0,0.0,40,498,299,
499.0,42.08416833667334,36,203,42,
799.0,37.546933667083856,41,216,314,
1500.0,22.0,42,823,2,
699.0,0.0,44,218,5864,
1586.0,55.92686002522069,59,249,10,
1399.0,20.08577555396712,41,212,5864,
2095.0,52.31503579952267,13,169,5864,
1250.0,72.8,53,2061,6,
730.0,23.28767123287671,29,242,1,
700.0,0.0,35,199,5864,
1599.0,12.507817385866163,15,390,1,
6599.0,75.76905591756326,33,381,14,
301.0,0.0,19,168,5864,
899.0,55.61735261401557,28,122,5864,
999.0,50.05005005005005,41,263,2,
4199.0,54.77494641581329,41,211,5864,
1499.0,56.70446964643096,41,167,21,
8200.0,0.0,20,605,5864,
1040.0,50.96153846153846,30,191,66,
1049.0,42.89799809342231,44,219,5864,
499.0,57.11422845691383,46,220,20,3.5
46500.0,45.13978494623656,20,316,25,
1590.0,0.0,17,158,5864,
1000.0,70.1,25,180,155,3.5
400.0,31.25,32,195,26,
1649.0,2.0012128562765312,27,440,2,
360.0,11.11111111111111,23,170,5864,4.0
1630.0,29.4478527607362,31,194,1,
10799.0,25.00231502916937,31,194,9,
2499.0,28.01120448179272,75,2393,5,
695.0,45.32374100719424,35,679,5,
32801.0,22.95966586384561,40,419,211,
1999.0,0.0,33,1355,1,
1999.0,0.0,22,163,5864,
599.0,33.3889816360601,42,213,38,
1199.0,58.38198498748957,23,813,167,
1899.0,31.595576619273302,15,156,5864,4.0
4900.0,67.36734693877551,39,210,469,
299.0,46.82274247491639,40,373,1,
1245.0,24.97991967871486,30,191,1,5.0
1299.0,88.52963818321786,40,210,167,
799.0,4.881101376720901,39,951,5864,
1199.0,58.38198498748957,30,189,5864,4.0
2199.0,36.38017280582083,46,224,1,
2499.0,64.02561024409763,26,1006,5864,5.0
2895.0,48.22107081174439,64,385,101,
999.0,14.914914914914917,38,315,1,
280.0,14.285714285714285,43,217,15,
499.0,19.639278557114228,28,185,299,
399.0,0.0,50,351,22,
3099.0,55.017747660535655,27,168,5864,
3499.0,40.01143183766791,22,184,5864,
700.0,28.57142857142857,43,215,15,
2299.0,0.0,33,195,288,
599.0,57.42904841402338,54,344,12,3.0
33004.0,20.000605987153072,61,253,132,
215.0,0.0,37,189,5864,
599.0,20.03338898163606,32,311,36,2.0
1200.0,41.75,40,1273,1,
1599.0,50.03126954346466,53,237,10,
360.0,13.88888888888889,28,175,5864,
699.0,65.80829756795423,32,193,44,
400.0,62.5,27,183,26,
779.0,73.17073170731707,49,227,40,
850.0,61.76470588235294,22,401,21,
1490.0,44.966442953020135,43,131,1,
1500.0,45.46666666666667,28,187,5864,
1999.0,82.54127063531766,40,210,5864,5.0
499.0,21.8436873747495,39,765,5864,
499.0,51.10220440881763,61,703,11,
1425.0,0.0,22,852,41,
599.0,50.08347245409015,49,840,7,
849.0,60.07067137809188,46,153,4,
690.0,29.130434782608692,31,191,299,
2445.0,66.66666666666666,24,337,5,
30445.0,29.676465757924124,46,223,211,
1300.0,77.0,19,167,25,
599.0,33.3889816360601,51,649,3,
8999.0,45.6606289587732,83,711,2,
1200.0,44.583333333333336,20,169,5864,
799.0,40.05006257822278,33,189,5864,4.0
798.0,58.64661654135338,36,464,15,
699.0,54.36337625178827,66,680,5864,
799.0,55.06883604505632,47,223,46,
2499.0,30.012004801920767,29,156,12,4.0
699.0,57.22460658082976,32,193,34,
2999.0,56.68556185395131,33,1316,2,
399.0,0.0,46,221,5864,
1599.0,0.0,36,213,1,
2549.0,0.0,62,1460,7,
1299.0,30.023094688221708,29,186,5864,
1596.0,81.265664160401,35,199,5,
749.0,40.18691588785047,45,223,5864,5.0
1000.0,70.1,25,178,110,1.0
4000.0,33.0,15,142,28,
2639.0,50.01894657067071,26,490,4,
175.0,37.142857142857146,57,435,1,
990.0,0.0,33,3732,5864,3.0
2149.0,39.55328059562587,40,310,10,
999.0,70.07007007007007,40,207,5864,
2900.0,27.58620689655172,55,311,5864,
7500.0,66.67999999999999,54,1992,12,
899.0,66.74082313681868,48,876,1,
1025.0,56.19512195121952,40,1182,3,
599.0,16.69449081803005,22,172,5864,
799.0,45.55694618272841,301,2599,14,
699.0,40.2002861230329,45,223,5864,
59.0,30.508474576271187,46,185,5864,2.0
154.0,16.883116883116884,52,192,5864,
999.0,50.05005005005005,41,216,5864,
1699.0,49.97057092407298,46,604,5864,
1045.0,4.784688995215311,45,260,5864,
1299.0,26.943802925327176,45,278,20,
499.0,40.08016032064128,51,231,40,
2095.0,0.0,56,348,5864,
799.0,56.19524405506884,20,169,7,
1149.0,50.04351610095736,102,360,1,
4198.0,50.0,56,1344,7,
38181.0,25.0936329588015,40,249,3,
370.0,43.24324324324324,16,513,5864,
1299.0,50.03849114703618,44,1339,2,
6570.0,15.449010654490106,35,162,17,3.5
102.0,16.666666666666664,48,467,5864,
599.0,66.6110183639399,43,521,155,
500.0,20.200000000000003,28,185,8,
599.0,33.3889816360601,35,752,1,
399.0,50.125313283208015,149,429,1,2.0
3499.0,20.005715918833957,25,176,1,
1999.0,15.70785392696348,46,525,144,
576.0,56.770833333333336,34,197,54,
315.0,0.0,46,221,13,5.0
999.0,40.04004004004004,63,151,95,
999.0,50.45045045045045,43,216,314,
999.0,80.08008008008008,39,1311,21,
1999.0,25.012506253126567,28,155,12,
1799.0,44.469149527515285,70,271,4,
600.0,55.00000000000001,35,207,85,
580.0,60.3448275862069,51,327,26,
1199.0,50.0417014178482,20,160,5864,
1497.0,73.48029392117569,23,197,5864,
1099.0,54.5950864422202,77,525,10,
599.0,50.08347245409015,20,1128,4,2.3
599.0,45.07512520868113,44,217,10,
3495.0,0.0,47,284,1,
2499.0,64.02561024409763,59,370,2,
999.0,40.04004004004004,24,553,24,
540.0,17.037037037037038,16,163,5864,2.8
2195.0,49.93166287015946,17,172,5864,
1499.0,60.17344896597732,42,241,1,
1398.0,50.0,46,435,7,
299.0,56.85618729096989,28,187,1,
499.0,20.04008016032064,26,183,5864,4.0
850.0,8.941176470588236,49,355,5864,4.5
399.0,60.15037593984962,39,1274,21,
4990.0,18.13627254509018,42,757,2,
899.0,40.04449388209122,45,218,5864,
1449.0,44.858523119392686,42,219,5864,
2545.0,50.0196463654224,42,183,5864,
750.0,8.0,33,421,2,
4999.0,30.006001200240046,48,359,6,
950.0,0.0,41,292,5864,4.5
1099.0,63.69426751592356,52,230,79,
1995.0,40.0,18,466,1,
1625.0,58.46153846153847,22,286,4,
500.0,50.0,31,225,1,
4900.0,67.36734693877551,39,210,469,
1180.0,28.05084745762712,63,257,2,
3000.0,48.36666666666667,26,184,7,
650.0,54.0,30,816,5864,
2985.0,70.01675041876047,21,317,26,
2999.0,56.68556185395131,25,1146,3,
430.0,27.906976744186046,26,181,30,
6545.0,20.0,81,294,4,
600.0,36.833333333333336,36,183,5864,
2199.0,72.76034561164165,42,639,250,
499.0,54.10821643286573,16,430,4,
5400.0,66.66666666666666,67,264,2,
1399.0,50.03573981415297,50,176,25,
4900.0,67.36734693877551,41,214,469,
799.0,37.546933667083856,28,573,24,
1000.0,70.1,27,183,40,
999.0,70.07007007007007,35,337,5864,4.0
38752.0,29.20623451692816,46,223,211,
1496.0,73.3288770053476,53,239,5864,
1099.0,54.959053685168335,41,217,5864,5.0
4999.0,46.00920184036808,63,859,5,
2190.0,60.0,34,197,5864,
2990.0,43.47826086956522,27,1271,9,
3799.0,49.98683864174783,23,184,5864,
380.0,26.31578947368421,50,197,5864,
1695.0,41.06194690265487,20,161,5864,4.5
750.0,0.0,47,313,5864,4.0
1250.0,60.08,32,311,6,
237.0,19.831223628691983,24,177,6,
1999.0,45.02251125562781,56,145,2,
549.0,13.114754098360656,34,199,5,
1798.0,61.12347052280312,45,228,5864,
4995.0,15.015015015015017,28,451,2,
899.0,20.13348164627364,43,997,5864,
850.0,80.23529411764706,27,183,2,
899.0,66.62958843159066,31,341,12,
1399.0,0.0,38,206,288,
2199.0,72.76034561164165,44,641,250,
300.0,16.666666666666664,19,167,12,
1299.0,61.585835257890686,36,202,167,
800.0,37.625,55,241,2,
1700.0,50.17647058823529,26,234,10,
7794.0,56.38953040800616,60,252,27,
4200.0,50.97619047619048,46,173,14,4.0
1499.0,60.04002668445631,29,280,1,
689.0,14.51378809869376,22,175,3,2.0
1999.0,25.012506253126567,28,154,12,3.0
699.0,60.65808297567954,30,191,5864,5.0
499.0,40.08016032064128,57,341,3,
399.0,50.125313283208015,30,189,26,3.2
459.0,56.644880174291934,114,1348,74,
2500.0,60.040000000000006,58,174,5864,
1299.0,53.88760585065435,28,810,20,
1795.0,0.0,40,209,5864,4.7
799.0,50.06257822277848,40,209,5864,
1240.0,32.25806451612903,59,147,8,
1080.0,55.00000000000001,26,366,17,
1050.0,60.09523809523809,59,530,9,
1299.0,74.98075442648191,33,195,20,5.0
1299.0,23.094688221709006,40,211,5864,5.0
750.0,51.33333333333333,21,173,2,
32145.0,21.997200186654226,50,231,99,
2199.0,25.011368804001822,30,272,5864,
1999.0,57.5287643821911,75,1017,2,
1999.0,15.70785392696348,44,1012,144,
899.0,22.246941045606228,35,199,5864,
1049.0,64.2516682554814,41,213,30,
2050.0,8.0,30,524,5864,
649.0,0.0,29,117,5,
2499.0,20.00800320128051,19,178,5864,
1500.0,58.46666666666667,81,1390,141,
1599.0,62.53908692933084,36,295,7,
4998.0,78.01120448179272,41,214,73,
399.0,0.0,38,205,167,
355.0,29.859154929577464,80,227,5864,3.0
46407.0,20.99898722175534,44,219,18,
1080.0,50.92592592592593,30,191,66,
899.0,73.41490545050056,33,197,3,
999.0,80.98098098098097,45,171,2,
1099.0,0.0,22,276,2,
1350.0,20.666666666666668,28,188,1,
2755.0,52.849364791288565,27,887,34,
2399.0,25.01042100875365,83,1273,13,
214.0,20.093457943925237,64,259,5,
1499.0,80.12008005336891,54,237,19,
799.0,53.81727158948686,19,172,5864,
1299.0,30.792917628945343,43,415,9,
2199.0,72.76034561164165,42,639,250,
3200.0,0.0,20,161,5864,
500.0,56.00000000000001,28,567,13,
499.0,20.04008016032064,21,494,2,
699.0,62.94706723891274,32,193,44,
73800.0,35.0,27,187,31,
999.0,50.05005005005005,23,845,2,
1099.0,20.10919017288444,40,209,5864,
899.0,50.055617352614014,37,535,5864,
250.0,20.4,24,177,1,
465.0,0.0,35,353,5864,
499.0,10.02004008016032,27,183,37,
999.0,75.07507507507508,54,955,13,
46555.0,25.432284394801847,47,223,99,
1605.0,20.0,92,230,4,
325.0,0.0,24,177,10,
2199.0,72.76034561164165,44,641,250,
999.0,0.0,30,124,1,
3330.0,10.0,48,1396,11,
1099.0,71.8835304822566,86,301,20,
1500.0,73.4,45,220,288,5.0
10386.0,29.992297323319857,48,486,1,
1699.0,50.02942907592701,73,277,5864,
999.0,10.01001001001001,56,333,25,
299.0,59.86622073578596,38,487,1,
4900.0,67.36734693877551,43,218,469,
650.0,54.0,30,817,5864,
4499.0,35.56345854634363,46,764,1,
650.0,50.92307692307693,22,173,7,
999.0,30.03003003003003,40,310,6,
799.0,31.1639549436796,49,602,59,
1399.0,40.10007147962831,26,182,5864,
6099.0,0.0,44,665,4,
999.0,66.06606606606607,112,1565,5,
490.0,7.142857142857142,25,179,8,
699.0,81.40200286123033,24,182,9,
715.0,16.083916083916083,87,305,3,
799.0,37.546933667083856,41,211,10,
340.0,5.588235294117648,43,190,5864,
759.0,19.76284584980237,55,779,299,
899.0,11.123470522803114,42,254,5864,
1595.0,24.82758620689655,47,223,5864,
1199.0,65.8882402001668,85,769,110,
1099.0,36.39672429481347,12,163,5864,
1199.0,78.31526271893244,45,220,167,
2250.0,33.77777777777778,32,1096,41,
400.0,11.25,36,201,7,
499.0,20.04008016032064,17,330,1,
799.0,37.546933667083856,29,507,3,
1599.0,18.76172607879925,53,2175,2,
399.0,74.93734335839599,39,474,2,
2295.0,57.12418300653594,44,132,2,4.0
749.0,0.0,38,272,167,
2499.0,40.01600640256102,22,184,5864,
1899.0,25.697735650342285,88,308,4,
399.0,0.0,25,291,36,3.0
549.0,60.10928961748634,48,224,5864,5.0
2895.0,41.3126079447323,64,191,101,
299.0,29.76588628762542,18,176,27,
